OID_,ID,STATE_NAME,ST_ABBREV,CNTY_NAME,REGION,ACSTOTPOP,ACSIPOVBAS,ACSEDUCBAS,ACSTOTHH,ACSTOTHU,ACSUNEMPBAS,ACSDISABBAS,DEMOGIDX_2,DEMOGIDX_5,PEOPCOLOR,PEOPCOLORPCT,LOWINCOME,LOWINCPCT,UNEMPLOYED,UNEMPPCT,DISABILITY,DISABILITYPCT,LINGISO,LINGISOPCT,LESSHS,LESSHSPCT,UNDER5,UNDER5PCT,OVER64,OVER64PCT,LIFEEXPPCT,PM25,OZONE,DSLPM,RSEI_AIR,PTRAF,PRE1960,PRE1960PCT,PNPL,PRMP,PTSDF,UST,PWDIS,NO2,DWATER,D2_PM25,D5_PM25,D2_OZONE,D5_OZONE,D2_DSLPM,D5_DSLPM,D2_RSEI_AIR,D5_RSEI_AIR,D2_PTRAF,D5_PTRAF,D2_LDPNT,D5_LDPNT,D2_PNPL,D5_PNPL,D2_PRMP,D5_PRMP,D2_PTSDF,D5_PTSDF,D2_UST,D5_UST,D2_PWDIS,D5_PWDIS,D2_NO2,D5_NO2,D2_DWATER,D5_DWATER,P_DEMOGIDX_2,P_DEMOGIDX_5,P_PEOPCOLORPCT,P_LOWINCPCT,P_UNEMPPCT,P_DISABILITYPCT,P_LINGISOPCT,P_LESSHSPCT,P_UNDER5PCT,P_OVER64PCT,P_LIFEEXPPCT,P_PM25,P_OZONE,P_DSLPM,P_RSEI_AIR,P_PTRAF,P_LDPNT,P_PNPL,P_PRMP,P_PTSDF,P_UST,P_PWDIS,P_NO2,P_DWATER,P_D2_PM25,P_D5_PM25,P_D2_OZONE,P_D5_OZONE,P_D2_DSLPM,P_D5_DSLPM,P_D2_RSEI_AIR,P_D5_RSEI_AIR,P_D2_PTRAF,P_D5_PTRAF,P_D2_LDPNT,P_D5_LDPNT,P_D2_PNPL,P_D5_PNPL,P_D2_PRMP,P_D5_PRMP,P_D2_PTSDF,P_D5_PTSDF,P_D2_UST,P_D5_UST,P_D2_PWDIS,P_D5_PWDIS,P_D2_NO2,P_D5_NO2,P_D2_DWATER,P_D5_DWATER,B_DEMOGIDX_2,B_DEMOGIDX_5,B_PEOPCOLORPCT,B_LOWINCPCT,B_UNEMPPCT,B_DISABILITYPCT,B_LINGISOPCT,B_LESSHSPCT,B_UNDER5PCT,B_OVER64PCT,B_LIFEEXPPCT,B_PM25,B_OZONE,B_DSLPM,B_RSEI_AIR,B_PTRAF,B_LDPNT,B_PNPL,B_PRMP,B_PTSDF,B_UST,B_PWDIS,B_NO2,B_DWATER,B_D2_PM25,B_D5_PM25,B_D2_OZONE,B_D5_OZONE,B_D2_DSLPM,B_D5_DSLPM,B_D2_RSEI_AIR,B_D5_RSEI_AIR,B_D2_PTRAF,B_D5_PTRAF,B_D2_LDPNT,B_D5_LDPNT,B_D2_PNPL,B_D5_PNPL,B_D2_PRMP,B_D5_PRMP,B_D2_PTSDF,B_D5_PTSDF,B_D2_UST,B_D5_UST,B_D2_PWDIS,B_D5_PWDIS,B_D2_NO2,B_D5_NO2,B_D2_DWATER,B_D5_DWATER,T_DEMOGIDX_2,T_DEMOGIDX_5,T_PEOPCOLORPCT,T_LOWINCPCT,T_UNEMPPCT,T_DISABILITYPCT,T_LINGISOPCT,T_LESSHSPCT,T_UNDER5PCT,T_OVER64PCT,T_LIFEEXPPCT,T_PM25,T_OZONE,T_DSLPM,T_RSEI_AIR,T_PTRAF,T_LDPNT,T_PNPL,T_PRMP,T_PTSDF,T_UST,T_PWDIS,T_NO2,T_DWATER,T_D2_PM25,T_D5_PM25,T_D2_OZONE,T_D5_OZONE,T_D2_DSLPM,T_D5_DSLPM,T_D2_RSEI_AIR,T_D5_RSEI_AIR,T_D2_PTRAF,T_D5_PTRAF,T_D2_LDPNT,T_D5_LDPNT,T_D2_PNPL,T_D5_PNPL,T_D2_PRMP,T_D5_PRMP,T_D2_PTSDF,T_D5_PTSDF,T_D2_UST,T_D5_UST,T_D2_PWDIS,T_D5_PWDIS,T_D2_NO2,T_D5_NO2,T_D2_DWATER,T_D5_DWATER,AREALAND,AREAWATER,NPL_CNT,TSDF_CNT,EXCEED_COUNT_80,EXCEED_COUNT_80_SUP,Shape_Length,Shape_Area
16112,11001009905,DISTRICT OF COLUMBIA,DC,District of Columbia,3,3461,3449,2260,1369,1471,1710,3449,2.485927088957964,2.051201616930571,3368,0.973129153423866,1106,0.320672658741664,295,0.172514619883041,478,0.138590895911858,15,0.010956902848795,161,0.071238938053097,322,0.093036694596937,310,0.089569488587114,0.310769230769231,6.98302666666667,58.47956,0.318364263125072,202.48533200329746,3321237.5285759675,820,0.557443915703603,0.302701926174359,0.494439579812992,7.146744631572545,0.680544503853631,1580.8868570621476,9.905222080258058,0,44.74668760124336,36.921629104750274,99.43708355831858,82.04806467722285,211.30380256142698,174.35213743909853,79.54966684665486,65.63845174177827,208.817875472469,172.30093582216796,201.36009420559512,166.14733097137625,188.9304587608053,155.8913228867234,156.61340660435175,129.22570186662597,213.78972965038494,176.4033390560291,104.4089377362345,86.15046791108398,188.9304587608053,155.8913228867234,183.95860458288936,151.78891965286223,0,0,84,76,95,58,97,57,46,42,90,14,99,18,40,85,32,84,81,76,63,86,42,76,74,0,42,29,71,61,91,90,64,49,91,89,91,87,90,87,83,78,92,90,71,61,90,87,86,84,0,0,9,8,11,6,11,6,5,5,10,2,11,2,5,9,4,9,9,8,7,9,5,8,8,1,5,3,8,7,10,10,7,5,10,9,10,9,10,9,9,8,10,10,8,7,10,9,9,9,1,1,84 %ile,76 %ile,95 %ile,58 %ile,97 %ile,57 %ile,46 %ile,42 %ile,90 %ile,14 %ile,99 %ile,18 %ile,40 %ile,85 %ile,32 %ile,84 %ile,81 %ile,76 %ile,63 %ile,86 %ile,42 %ile,76 %ile,74 %ile,0 %ile,42 %ile,29 %ile,71 %ile,61 %ile,91 %ile,90 %ile,64 %ile,49 %ile,91 %ile,89 %ile,91 %ile,87 %ile,90 %ile,87 %ile,83 %ile,78 %ile,92 %ile,90 %ile,71 %ile,61 %ile,90 %ile,87 %ile,86 %ile,84 %ile,0 %ile,0 %ile,431558,0,0,0,8,7,0.030133096154537,4.48032985e-5
16113,11001009906,DISTRICT OF COLUMBIA,DC,District of Columbia,3,1622,1622,1164,741,844,685,1622,2.381083975002522,1.673607830566054,1553,0.957459926017263,473,0.291615289765721,99,0.144525547445255,202,0.124537607891492,28,0.03778677462888,101,0.086769759450172,165,0.101726263871763,345,0.212700369913687,0.232820512820513,7.01334445355191,58.50669,0.319783715155321,169.23,3984492.968572084,582,0.68957345971564,0.318050133894285,0.48344985578811,9.94438791065314,8.406506375265318,1875.8135953823028,9.671799659729004,0,45.24059552504792,31.798548780755027,95.24335900010088,66.94431322264217,202.3921378752144,142.25666559811458,71.43251925007566,50.20823491698162,209.5353898002219,147.27748908981275,211.91647377522446,148.9510969203788,183.34346607519421,128.86780295358616,147.62720645015636,103.76368549509534,214.29755775022699,150.62470475094486,209.5353898002219,147.27748908981275,185.7245500501967,130.54141078415222,171.4380462001816,120.49976380075589,0,0,82,59,94,52,94,48,68,50,93,74,83,19,40,85,30,88,89,77,62,90,88,78,72,0,43,25,70,51,90,83,59,38,91,84,92,83,89,82,81,69,92,85,91,82,90,80,84,76,0,0,9,6,10,6,10,5,7,6,10,8,9,2,5,9,4,9,9,8,7,10,9,8,8,1,5,3,8,6,10,9,6,4,10,9,10,9,9,9,9,7,10,9,10,9,10,9,9,8,1,1,82 %ile,59 %ile,94 %ile,52 %ile,94 %ile,48 %ile,68 %ile,50 %ile,93 %ile,74 %ile,83 %ile,19 %ile,40 %ile,85 %ile,30 %ile,88 %ile,89 %ile,77 %ile,62 %ile,90 %ile,88 %ile,78 %ile,72 %ile,0 %ile,43 %ile,25 %ile,70 %ile,51 %ile,90 %ile,83 %ile,59 %ile,38 %ile,91 %ile,84 %ile,92 %ile,83 %ile,89 %ile,82 %ile,81 %ile,69 %ile,92 %ile,85 %ile,91 %ile,82 %ile,90 %ile,80 %ile,84 %ile,76 %ile,0 %ile,0 %ile,252684,0,0,0,9,7,0.022634953219168,2.6234103e-5
16114,11001009907,DISTRICT OF COLUMBIA,DC,District of Columbia,3,2472,2459,1494,923,1108,1349,2459,2.726064901361883,2.239431380383244,2424,0.980582524271845,995,0.404636030906873,80,0.059303187546331,252,0.102480683204555,23,0.024918743228602,333,0.22289156626506,109,0.044093851132686,252,0.101941747572816,0.286153846153846,7.02010912568306,58.41696,0.319933165314934,162.31879384909251,3695947.2813727646,980,0.884476534296029,0.338221783379884,0.424669169592105,9.860386530129825,3.988864051439353,2259.664836557703,9.671799659729004,0,51.795233125875775,42.549196227281634,109.04259605447533,89.57725521532976,231.71551661576004,190.35166733257572,79.05588213949459,64.94351003111407,237.16764641848383,194.83053009334222,267.1543603334645,219.46427527755787,212.63306230622686,174.675647669893,160.8378291803511,132.12645144261137,245.34584112256945,201.54882423449195,204.45486760214123,167.95735352874328,215.35912720758876,176.91507905027626,196.27667289805558,161.23905938759356,0,0,88,82,96,72,63,33,60,87,37,19,98,19,40,85,29,87,98,78,59,90,75,79,72,0,47,33,75,65,94,92,63,49,94,92,97,95,92,91,84,79,95,93,90,87,93,91,88,86,0,0,9,9,11,8,7,4,7,9,4,2,11,2,5,9,3,9,11,8,6,10,8,8,8,1,5,4,8,7,10,10,7,5,10,10,11,11,10,10,9,8,11,10,10,9,10,10,9,9,1,1,88 %ile,82 %ile,96 %ile,72 %ile,63 %ile,33 %ile,60 %ile,87 %ile,37 %ile,19 %ile,98 %ile,19 %ile,40 %ile,85 %ile,29 %ile,87 %ile,98 %ile,78 %ile,59 %ile,90 %ile,75 %ile,79 %ile,72 %ile,0 %ile,47 %ile,33 %ile,75 %ile,65 %ile,94 %ile,92 %ile,63 %ile,49 %ile,94 %ile,92 %ile,97 %ile,95 %ile,92 %ile,91 %ile,84 %ile,79 %ile,95 %ile,93 %ile,90 %ile,87 %ile,93 %ile,91 %ile,88 %ile,86 %ile,0 %ile,0 %ile,466954,0,0,0,9,8,0.033262634779459,4.8476672e-5
16115,11001010100,DISTRICT OF COLUMBIA,DC,District of Columbia,3,2723,2678,2481,1884,2065,2225,2688,1.139369634636508,0.88297688816731,1257,0.461623209695189,368,0.137415982076176,116,0.052134831460674,223,0.08296130952381,42,0.022292993630573,3,0.001209189842805,27,0.009915534337128,268,0.098420859346309,0.173333333333333,7.0595656284153,59.37267,0.387039220345963,169.0522551975917,7858711.6683289455,701,0.339467312348668,0.238593207232272,0.114172855195255,42.57325819639935,11.802398041191571,8973.848916902307,14.924667236848247,0,22.78739269273015,17.659537763346197,51.27163355864285,39.733959967528946,103.68263675192219,80.3508968232252,34.18108903909523,26.489306645019298,110.51885455974124,85.64875815222905,72.91965661673649,56.510520842707834,83.17398332846506,64.45731283621362,38.73856757764126,30.021214197688536,112.79759382901426,87.41471192856368,104.8220063865587,81.2338737113925,100.26452784801268,77.70196615872327,109.37948492510473,84.76578126406176,0,0,41,13,62,19,57,20,58,2,4,17,29,20,45,91,30,97,64,73,34,99,92,88,96,0,24,14,48,30,70,61,33,20,71,63,60,40,71,60,41,28,72,64,71,59,71,57,71,61,0,0,5,2,7,2,6,3,6,1,1,2,3,3,5,10,4,11,7,8,4,11,10,9,11,1,3,2,5,4,8,7,4,3,8,7,7,5,8,7,5,3,8,7,8,6,8,6,8,7,1,1,41 %ile,13 %ile,62 %ile,19 %ile,57 %ile,20 %ile,58 %ile,2 %ile,4 %ile,17 %ile,29 %ile,20 %ile,45 %ile,91 %ile,30 %ile,97 %ile,64 %ile,73 %ile,34 %ile,99 %ile,92 %ile,88 %ile,96 %ile,0 %ile,24 %ile,14 %ile,48 %ile,30 %ile,70 %ile,61 %ile,33 %ile,20 %ile,71 %ile,63 %ile,60 %ile,40 %ile,71 %ile,60 %ile,41 %ile,28 %ile,72 %ile,64 %ile,71 %ile,59 %ile,71 %ile,57 %ile,71 %ile,61 %ile,0 %ile,0 %ile,579230,0,0,2,0,0,0.035994921737196,6.0149455e-5
16116,11001010201,DISTRICT OF COLUMBIA,DC,District of Columbia,3,2837,2837,2321,1966,2353,2242,2837,1.162264476085231,0.681272626934271,1520,0.535777229467748,285,0.100458230525203,121,0.053969669937556,207,0.072964399013042,9,0.004577822990844,16,0.006893580353296,46,0.016214310891787,270,0.095170955234403,0.151794871794872,7.07100286885246,58.85299,0.386031292755124,151.50898010332236,7722193.445752224,117,0.049723756906077,0.58086490076938,0.109287432698159,31.315544992520245,0,10268.915039503649,12.051750183105469,0,23.245289521704624,13.62545253868542,48.81510799557971,28.613450331239385,105.76606732375603,61.995809051018675,32.54340533038648,19.075633554159587,111.5773897041822,65.40217218569002,27.89434742604555,16.350543046422505,98.79248046724466,57.908173289413035,38.35472771081263,22.481996688830943,115.06418313243789,67.44599006649284,0,0,102.27927389550035,59.95199117021585,102.27927389550035,59.95199117021585,0,0,43,4,68,11,58,14,36,3,7,16,12,20,42,91,28,96,24,85,33,99,0,88,88,0,25,11,47,21,71,49,32,15,71,51,27,14,75,58,40,26,73,52,0,0,72,45,69,47,0,0,5,1,7,2,6,2,4,1,1,2,2,3,5,10,3,11,3,9,4,11,1,9,9,1,3,2,5,3,8,5,4,2,8,6,3,2,8,6,5,3,8,6,1,1,8,5,7,5,1,1,43 %ile,4 %ile,68 %ile,11 %ile,58 %ile,14 %ile,36 %ile,3 %ile,7 %ile,16 %ile,12 %ile,20 %ile,42 %ile,91 %ile,28 %ile,96 %ile,24 %ile,85 %ile,33 %ile,99 %ile,0 %ile,88 %ile,88 %ile,0 %ile,25 %ile,11 %ile,47 %ile,21 %ile,71 %ile,49 %ile,32 %ile,15 %ile,71 %ile,51 %ile,27 %ile,14 %ile,75 %ile,58 %ile,40 %ile,26 %ile,73 %ile,52 %ile,0 %ile,0 %ile,72 %ile,45 %ile,69 %ile,47 %ile,0 %ile,0 %ile,174883,0,0,1,0,0,0.018923131545129,1.8154311e-5
16117,11001010202,DISTRICT OF COLUMBIA,DC,District of Columbia,3,2303,2289,1991,1456,1553,1668,2283,1.534690021036003,1.065534833183118,1134,0.492401215805471,605,0.26430755788554,55,0.032973621103118,247,0.108190976784932,28,0.019230769230769,84,0.04218985434455,181,0.078593139383413,310,0.134607034303083,0.151794871794872,7.07769904371585,58.97624,0.385870125021238,151.4393820608894,9532690.795558173,94,0.06052801030264,0.461032065788033,0.107747648474594,29.891317537850664,6.536304349263437,12122.092901424829,12.242124726408925,0,30.693800420720052,21.310696663662352,64.4569808835121,44.75246299369094,139.65679191427623,96.9636698196637,42.97132058900807,29.834975329127293,150.39962206152825,104.42241365194552,39.90194054693606,27.70390566276106,125.8445817249522,87.37385632101564,50.64477069418808,35.16264949504288,151.93431208256425,105.48794848512864,128.9139617670242,89.50492598738188,136.58741187220423,94.83260015329746,136.58741187220423,94.83260015329746,0,0,59,23,65,47,34,37,55,24,81,34,12,20,42,91,28,98,26,82,33,99,84,89,89,0,31,17,57,34,79,69,40,23,81,71,37,22,80,69,48,31,82,72,78,63,81,66,77,66,0,0,6,3,7,5,4,4,6,3,9,4,2,3,5,10,3,11,3,9,4,11,9,9,9,1,4,2,6,4,8,7,5,3,9,8,4,3,9,7,5,4,9,8,8,7,9,7,8,7,1,1,59 %ile,23 %ile,65 %ile,47 %ile,34 %ile,37 %ile,55 %ile,24 %ile,81 %ile,34 %ile,12 %ile,20 %ile,42 %ile,91 %ile,28 %ile,98 %ile,26 %ile,82 %ile,33 %ile,99 %ile,84 %ile,89 %ile,89 %ile,0 %ile,31 %ile,17 %ile,57 %ile,34 %ile,79 %ile,69 %ile,40 %ile,23 %ile,81 %ile,71 %ile,37 %ile,22 %ile,80 %ile,69 %ile,48 %ile,31 %ile,82 %ile,72 %ile,78 %ile,63 %ile,81 %ile,66 %ile,77 %ile,66 %ile,0 %ile,0 %ile,1069487,136359,0,3,4,0,0.049228566678874,1.25185009e-4
16118,11001010300,DISTRICT OF COLUMBIA,DC,District of Columbia,3,4196,4150,2953,1611,1700,2446,4150,1.83035802684569,1.524138943062285,3500,0.834127740705434,681,0.164096385542169,85,0.034750613246116,516,0.12433734939759,130,0.080695220360025,409,0.138503217067389,156,0.037178265014299,521,0.124165872259295,0.192820512820513,6.97911491803279,60.23979,0.28475223884467,139.08799480249724,2975757.940778045,1205,0.708823529411765,0.138716455625894,0.104614541569679,19.797814500728503,6.458063352041899,4490.139457230967,9.112189189443049,0,32.94644448322243,27.434500975121136,91.51790134228452,76.20694715311427,148.25900017450093,123.45525438804512,49.41966672483365,41.1517514626817,150.0893582013466,124.9793933311074,164.73222241611214,137.17250487560568,118.97327174496988,99.06903129904855,60.40181488590778,50.296585121055415,175.71437057718626,146.31733853397944,153.750074255038,128.02767121723198,153.750074255038,128.02767121723198,120.80362977181557,100.59317024211083,0,0,68,50,85,25,37,48,82,70,27,29,49,18,50,81,27,82,90,65,33,96,84,84,66,0,33,22,69,57,81,78,45,32,81,79,86,80,79,73,54,40,86,84,83,77,85,79,74,69,0,0,7,6,9,3,4,5,9,8,3,3,5,2,6,9,3,9,10,7,4,11,9,9,7,1,4,3,7,6,9,8,5,4,9,8,9,9,8,8,6,5,9,9,9,8,9,8,8,7,1,1,68 %ile,50 %ile,85 %ile,25 %ile,37 %ile,48 %ile,82 %ile,70 %ile,27 %ile,29 %ile,49 %ile,18 %ile,50 %ile,81 %ile,27 %ile,82 %ile,90 %ile,65 %ile,33 %ile,96 %ile,84 %ile,84 %ile,66 %ile,0 %ile,33 %ile,22 %ile,69 %ile,57 %ile,81 %ile,78 %ile,45 %ile,32 %ile,81 %ile,79 %ile,86 %ile,80 %ile,79 %ile,73 %ile,54 %ile,40 %ile,86 %ile,84 %ile,83 %ile,77 %ile,85 %ile,79 %ile,74 %ile,69 %ile,0 %ile,0 %ile,1084591,0,0,0,6,2,0.055120946448318,1.12742476e-4
16119,11001010400,DISTRICT OF COLUMBIA,DC,District of Columbia,3,4725,4531,3514,2288,2502,2644,4547,2.775704973556374,2.095451496218688,4380,0.926984126984127,2065,0.455749282719047,463,0.175113464447806,613,0.134814163184517,35,0.015297202797203,327,0.093056346044394,285,0.06031746031746,548,0.115978835978836,0.282051282051282,7.07024142076503,58.25789,0.306510141365123,130.3677383813475,4599997.258416686,1959,0.782973621103118,0.463894594380137,0.068804781594762,11.058800858776166,2.620386103223102,6637.997916324791,10.156328837214556,0,55.51409947112748,41.909029924373755,108.25249396869859,81.72260835252881,233.1592177787354,176.01792568236976,74.9440342860221,56.577190397904566,249.81344762007365,188.59063465968188,260.91626751429914,196.97244064455663,227.60780783162267,171.8270226899324,80.49544423313485,60.76809339034194,255.3648575671864,192.78153765211925,183.19652825472068,138.29979875043338,238.71062772584816,180.20882867480714,210.95357799028443,159.2543137126203,0,0,89,77,91,79,97,55,51,53,61,25,97,20,39,84,27,90,94,82,29,92,66,86,76,0,49,32,74,61,94,90,61,43,95,92,96,92,94,90,63,47,96,92,88,80,95,91,90,86,0,0,9,8,10,8,11,6,6,6,7,3,11,3,4,9,3,10,10,9,3,10,7,9,8,1,5,4,8,7,10,10,7,5,11,10,11,10,10,10,7,5,11,10,9,9,11,10,10,9,1,1,89 %ile,77 %ile,91 %ile,79 %ile,97 %ile,55 %ile,51 %ile,53 %ile,61 %ile,25 %ile,97 %ile,20 %ile,39 %ile,84 %ile,27 %ile,90 %ile,94 %ile,82 %ile,29 %ile,92 %ile,66 %ile,86 %ile,76 %ile,0 %ile,49 %ile,32 %ile,74 %ile,61 %ile,94 %ile,90 %ile,61 %ile,43 %ile,95 %ile,92 %ile,96 %ile,92 %ile,94 %ile,90 %ile,63 %ile,47 %ile,96 %ile,92 %ile,88 %ile,80 %ile,95 %ile,91 %ile,90 %ile,86 %ile,0 %ile,0 %ile,2602393,7006,0,0,8,8,0.077279155444973,2.70766595e-4
16120,11001010500,DISTRICT OF COLUMBIA,DC,District of Columbia,3,3953,3953,3228,2414,2475,2973,3953,1.586329548460894,1.247885019431541,2056,0.520111307867442,1053,0.26637996458386,108,0.036326942482341,426,0.107766253478371,34,0.014084507042254,232,0.071871127633209,152,0.038451808752846,313,0.079180369339742,0.178461538461539,7.07079292349727,58.90808,0.386344008754726,152.41553660078125,9664983.372273251,729,0.294545454545455,0.679103276218544,0.130106333322096,26.532193952789243,20.129712623869185,8817.397876554462,12.929481888125682,0,31.726590969217877,24.957700388630823,66.62584103535754,52.41117081612474,144.35598890994135,113.55753676827027,46.003556905365926,36.188665563514704,155.4602957491676,122.29273190429106,95.17977290765363,74.87310116589248,138.01067071609776,108.5659966905441,58.694193293053075,46.17174571896703,155.4602957491676,122.29273190429106,152.28763665224582,119.79696186542797,139.59700026455866,109.81388170997565,144.35598890994135,113.55753676827027,0,0,61,34,67,47,39,37,50,43,29,11,34,20,42,91,29,98,60,87,37,98,96,88,91,0,32,20,58,40,80,75,43,28,82,78,70,52,82,76,53,37,82,78,82,75,82,73,79,74,0,0,7,4,7,5,4,4,6,5,3,2,4,3,5,10,3,11,7,9,4,11,11,9,10,1,4,3,6,5,9,8,5,3,9,8,8,6,9,8,6,4,9,8,9,8,9,8,8,8,1,1,61 %ile,34 %ile,67 %ile,47 %ile,39 %ile,37 %ile,50 %ile,43 %ile,29 %ile,11 %ile,34 %ile,20 %ile,42 %ile,91 %ile,29 %ile,98 %ile,60 %ile,87 %ile,37 %ile,98 %ile,96 %ile,88 %ile,91 %ile,0 %ile,32 %ile,20 %ile,58 %ile,40 %ile,80 %ile,75 %ile,43 %ile,28 %ile,82 %ile,78 %ile,70 %ile,52 %ile,82 %ile,76 %ile,53 %ile,37 %ile,82 %ile,78 %ile,82 %ile,75 %ile,82 %ile,73 %ile,79 %ile,74 %ile,0 %ile,0 %ile,749891,0,0,0,6,0,0.036773965612335,7.7848761e-5
16121,11001010601,DISTRICT OF COLUMBIA,DC,District of Columbia,3,1858,1858,1618,1179,1395,1668,1848,1.117577573363329,1.161188046651287,793,0.426803013993541,280,0.150699677072121,0,0,113,0.061147186147186,28,0.023748939779474,44,0.027194066749073,44,0.023681377825619,2,0.001076426264801,0.228717948717949,7.02899407103825,59.25926,0.396934750092836,214.76670186539903,5984237.000414441,44,0.031541218637993,0.291435554913478,0.26131468594653,25.171367633732658,42.696141898408094,5200.82595007898,12.544617610358296,0,21.233973893903244,22.06257288637446,49.17341322798646,51.09227405265665,101.6995591760629,105.66811224526715,36.88005992098984,38.319205539492486,105.0522918961529,109.15167638522101,21.233973893903244,22.06257288637446,84.93589557561297,88.25029154549784,54.7613010948031,56.898214285913085,109.5226021896062,113.79642857182617,110.64017976296954,114.95761661847745,94.99409373588293,98.70098396535943,100.58198160269957,104.50692419861586,0,0,40,28,59,22,0,9,59,15,12,1,80,19,44,91,33,94,19,76,49,98,99,85,90,0,23,18,47,39,69,72,35,29,70,73,21,18,71,69,50,44,72,75,73,73,70,68,68,70,0,0,5,3,6,3,1,1,6,2,2,1,9,2,5,10,4,10,2,8,5,11,11,9,10,1,3,2,5,4,7,8,4,3,8,8,3,2,8,7,6,5,8,8,8,8,8,7,7,8,1,1,40 %ile,28 %ile,59 %ile,22 %ile,0 %ile,9 %ile,59 %ile,15 %ile,12 %ile,1 %ile,80 %ile,19 %ile,44 %ile,91 %ile,33 %ile,94 %ile,19 %ile,76 %ile,49 %ile,98 %ile,99 %ile,85 %ile,90 %ile,0 %ile,23 %ile,18 %ile,47 %ile,39 %ile,69 %ile,72 %ile,35 %ile,29 %ile,70 %ile,73 %ile,21 %ile,18 %ile,71 %ile,69 %ile,50 %ile,44 %ile,72 %ile,75 %ile,73 %ile,73 %ile,70 %ile,68 %ile,68 %ile,70 %ile,0 %ile,0 %ile,224811,0,0,0,0,0,0.020456806860767,2.33466475e-5
16122,11001010602,DISTRICT OF COLUMBIA,DC,District of Columbia,3,6682,6658,5113,2931,3376,4564,6668,1.454576722726642,1.420733827615963,3456,0.517210416043101,1462,0.219585461099429,115,0.025197195442593998,782,0.117276544691062,26,0.008870692596383,252,0.049286133385488,381,0.057018856629752,414,0.061957497755163,0.228717948717949,7.03770655737705,59.13147,0.397696702028844,250.26339519096143,5556985.094238865,1437,0.425651658767773,0.342962577336024,0.275478369093132,25.066477690961,18.578545788793967,4651.789062455485,12.027776959378464,0,27.636957731806188,26.993942724703302,62.54679907724558,61.09155458748642,132.36648176812437,129.28677831305265,50.910185295432456,49.72568396655872,135.27563521357766,132.1282459682846,104.7295240363182,102.29283558834936,113.45698437267804,110.81723855404515,72.72883613633208,71.03669138079816,142.54851882721087,139.2319151063644,139.63936538175759,136.39044745113247,122.18444470903789,119.34164151974092,128.00275159994445,125.02457683020478,0,0,56,44,66,37,24,44,43,29,57,6,80,19,43,91,35,93,72,78,50,98,96,84,88,0,29,22,55,47,77,80,47,38,78,81,73,66,78,77,60,53,80,82,80,80,78,76,75,77,0,0,6,5,7,4,3,5,5,3,6,1,9,2,5,10,4,10,8,8,6,11,11,9,9,1,3,3,6,5,8,9,5,4,8,9,8,7,8,8,7,6,9,9,9,9,8,8,8,8,1,1,56 %ile,44 %ile,66 %ile,37 %ile,24 %ile,44 %ile,43 %ile,29 %ile,57 %ile,6 %ile,80 %ile,19 %ile,43 %ile,91 %ile,35 %ile,93 %ile,72 %ile,78 %ile,50 %ile,98 %ile,96 %ile,84 %ile,88 %ile,0 %ile,29 %ile,22 %ile,55 %ile,47 %ile,77 %ile,80 %ile,47 %ile,38 %ile,78 %ile,81 %ile,73 %ile,66 %ile,78 %ile,77 %ile,60 %ile,53 %ile,80 %ile,82 %ile,80 %ile,80 %ile,78 %ile,76 %ile,75 %ile,77 %ile,0 %ile,0 %ile,542512,0,0,0,2,4,0.032569151711558,5.6336933e-5
16123,11001010603,DISTRICT OF COLUMBIA,DC,District of Columbia,3,2709,2709,2066,1816,2055,2533,2709,0.726120078266481,1.03554528565478,897,0.331118493909192,176,0.064968623108158,34,0.013422818791946,197,0.072720561092654,0,0,35,0.016940948693127,2,7.38279808047e-4,123,0.045404208194906,0.228717948717949,7.04259040983607,59.16683,0.393293642290898,212.44042724840287,6127037.140311636,23,0.011192214111922,0.313836548941975,0.255920527261119,25.71293924303159,21.3987326152252,5300.125265482692,13.678995994732,0,13.796281487063146,19.675360427440825,31.2231633654587,44.52844728315555,66.07692712224981,94.23462099458501,23.961962582793888,34.172994426607744,68.25528735704926,97.34125685154935,7.987320860931296,11.390998142202582,55.911246026519066,79.73698699541808,34.85376375679111,49.70617371142945,71.15976767011517,101.48343799416845,70.4336475918487,100.44789270851368,61.72020665265091,88.02134928065632,67.52916727878277,96.30571156589455,0,0,18,21,50,5,11,14,0,8,2,4,80,19,43,91,33,94,11,77,48,98,97,85,93,0,16,16,32,34,56,67,24,26,56,68,9,10,63,66,38,40,58,70,59,67,54,63,55,67,0,0,2,3,6,1,2,2,1,1,1,1,9,2,5,10,4,10,2,8,5,11,11,9,10,1,2,2,4,4,6,7,3,3,6,7,1,2,7,7,4,5,6,8,6,7,6,7,6,7,1,1,18 %ile,21 %ile,50 %ile,5 %ile,11 %ile,14 %ile,0 %ile,8 %ile,2 %ile,4 %ile,80 %ile,19 %ile,43 %ile,91 %ile,33 %ile,94 %ile,11 %ile,77 %ile,48 %ile,98 %ile,97 %ile,85 %ile,93 %ile,0 %ile,16 %ile,16 %ile,32 %ile,34 %ile,56 %ile,67 %ile,24 %ile,26 %ile,56 %ile,68 %ile,9 %ile,10 %ile,63 %ile,66 %ile,38 %ile,40 %ile,58 %ile,70 %ile,59 %ile,67 %ile,54 %ile,63 %ile,55 %ile,67 %ile,0 %ile,0 %ile,464270,0,0,0,0,0,0.030103737396538,4.8210244e-5
